WORD,COUNT
hewn,5
hid,5
hideous,5
hissed,5
hissing,5
histories,5
hoarwell,5
hollows,5
hop,5
hopeful,5
horseman,5
household,5
hunt,5
hunters,5
importance,5
indoors,5
instead,5
introduced,5
judge,5
june,5
kicked,5
killed,5
kin,5
knives,5
languages,5
latest,5
latter,5
law,5
leap,5
letting,5
lhaw,5
lid,5
lingered,5
local,5
locked,5
lofty,5
loneliness,5
loudwater,5
lucky,5
maintained,5
maps,5
marches,5
mathom,5
mazarbul,5
meadows,5
measure,5
member,5
menacing,5
midnight,5
mill,5
mirrored,5
missing,5
mixed,5
mood,5
moors,5
mud,5
muffled,5
murder,5
nasty,5
natural,5
nazg,5
noble,5
note,5
notion,5
nuisance,5
october,5
oft,5
outwards,5
overcome,5
overshadowed,5
pages,5
patch,5
paved,5
peaceful,5
peeping,5
person,5
piece,5
pieces,5
piercing,5
pine,5
play,5
plot,5
polished,5
portage,5
powerful,5
preferred,5
preparations,5
presence,5
promise,5
protection,5
proudfoot,5
puffed,5
purposes,5
pursuing,5
puzzled,5
questioned,5
quiver,5
rare,5
readers,5
realized,5
recent,5
record,5
refuge,5
regions,5
related,5
remarkable,5
remembering,5
reputation,5
resist,5
retreated,5
revenge,5
riddles,5
ringing,5
ripe,5
roar,5
robes,5
roll,5
rooms,5
rules,5
rushed,5
sail,5
sale,5
scrambled,5
script,5
searched,5
sell,5
shades,5
shake,5
share,5
shears,5
sheath,5
ships,5
shrouded,5
similar,5
sixty,5
skins,5
skirts,5
slower,5
solid,5
southfarthing,5
specks,5
splash,5
splendour,5
staggered,5
starry,5
steered,5
store,5
strands,5
strangely,5
strayed,5
streamed,5
struggling,5
studded,5
suggested,5
sung,5
supposed,5
suspicion,5
suspicious,5
swam,5
swayed,5
swirling,5
takes,5
tangled,5
terribly,5
thee,5
thicket,5
thither,5
threatening,5
thy,5
timid,5
tipped,5
tiring,5
tossing,5
treacherous,5
treeless,5
tremble,5
trespassing,5
tumbled,5
unbroken,5
uncovered,5
uneasily,5
unlikely,5
urgently,5
vanishing,5
veil,5
visions,5
visited,5
vote,5
wailing,5
wars,5
waved,5
waves,5
weapon,5
weeping,5
wells,5
whispers,5
wife,5
willingly,5
wisps,5
wooden,5
youth,5
abominable,4
affairs,4
afford,4
ai,4
alike,4
allies,4
aloft,4
amiss,4
angmar,4
annoyed,4
appearance,4
apples,4
approved,4
arches,4
aren,4
arnor,4
assailed,4
astonishing,4
attacked,4
author,4
awakened,4
bark,4
barley,4
basket,4
befallen,4
beornings,4
beware,4
bidding,4
bits,4
blank,4
blast,4
blaze,4
blazing,4
blindfold,4
bloom,4
blurred,4
bodies,4
boffin,4
bog,4
bolgers,4
bolt,4
bolted,4
bonfire,4
born,4
bottle,4
bough,4
boulders,4
bounds,4
branching,4
brave,4
breathing,4
breeches,4
bridges,4
briefly,4
brooch,4
brook,4
bucklanders,4
bush,4
camped,4
camping,4
cart,4
carts,4
carven,4
celebrant,4
cerin,4
cheat,4
chetwood,4
chieftains,4
child,4
chilled,4
chimney,4
choked,4
circlet,4
circling,4
clambered,4
clearing,4
cleft,4
clever,4
clip,4
clutched,4
conspiracy,4
contained,4
copies,4
corridor,4
corslet,4
crooked,4
crouched,4
crouching,4
cured,4
curiosity,4
curling,4
cursed,4
cursing,4
curtain,4
dad,4
darkened,4
deed,4
deem,4
dells,4
demand,4
depart,4
departing,4
deserve,4
designs,4
desires,4
desolate,4
despaired,4
difficulty,4
dillo,4
disappearing,4
discovery,4
discussed,4
discussing,4
dish,4
dislike,4
dismayed,4
district,4
dived,4
doesn,4
domain,4
doomed,4
doubts,4
drained,4
draws,4
dreary,4
dressed,4
dripping,4
drownded,4
dungeons,4
dust,4
dwells,4
effect,4
eldest,4
emptiness,4
encircling,4
encouraging,4
enjoyed,4
entwash,4
ettenmoors,4
eve,4
everywhere,4
evidence,4
explanation,4
explored,4
faced,4
facing,4
fairer,4
faithful,4
falter,4
farthings,4
fashioned,4
fastened,4
fed,4
fellows,4
fiercely,4
fiftieth,4
finds,4
fingered,4
fingering,4
firewood,4
flared,4
flew,4
flickered,4
fling,4
flow,4
folks,4
foothills,4
foreseen,4
forgetting,4
fornost,4
forwards,4
fragrance,4
fragrant,4
frost,4
fuel,4
future,4
galloped,4
gaping,4
gardens,4
gather,4
generations,4
giants,4
glen,4
gondolin,4
grandson,4
grasp,4
grasses,4
grassy,4
grateful,4
gripped,4
guided,4
gurgling,4
gwaihir,4
hallo,4
handle,4
hate,4
heat,4
herbs,4
herself,4
hesitating,4
hewed,4
hinder,4
hindered,4
hint,4
hoarse,4
homelike,4
honest,4
hopefully,4
horns,4
hosts,4
hullo,4
hunger,4
hunted,4
hurled,4
hush,4
impatiently,4
inch,4
included,4
increased,4
inhabited,4
inner,4
insisted,4
interrupted,4
interrupting,4
invitations,4
inwards,4
isle,4
issued,4
item,4
jewel,4
job,4
jogging,4
jolly,4
journeying,4
kindness,4
knocking,4
labours,4
lap,4
lasting,4
lasts,4
lean,4
leapt,4
lengthened,4
lest,4
likes,4
lined,4
lips,4
longing,4
loop,4
lots,4
lurking,4
manage,4
manner,4
mantelpiece,4
mayor,4
meantime,4
mended,4
merrily,4
merrymaking,4
moored,4
muddy,4
mugs,4
murmur,4
naith,4
nearby,4
necks,4
neighbourhood,4
nephew,4
netted,4
nightly,4
nodding,4
noses,4
obtained,4
occupied,4
occurred,4
office,4
opens,4
origin,4
orodruin,4
ours,4
outlandish,4
outsiders,4
overcame,4
overhung,4
paddled,4
page,4
pair,4
pan,4
paper,4
parties,4
pathless,4
peak,4
pearl,4
perceive,4
perch,4
perfect,4
pierce,4
pillar,4
pinnacle,4
plague,4
plains,4
plans,4
plight,4
plodded,4
plumes,4
polite,4
pondered,4
possibly,4
pouring,4
praise,4
pray,4
prevented,4
process,4
prospect,4
proudly,4
pulling,4
pursuers,4
pushing,4
quaking,4
quivering,4
range,4
ravine,4
reaches,4
reading,4
recounted,4
reed,4
released,4
reluctantly,4
remainder,4
remaining,4
remark,4
remnant,4
repeat,4
reply,4
reports,4
required,4
ridden,4
ridges,4
rion,4
ripples,4
risen,4
rises,4
roared,4
rooted,4
ropes,4
rushes,4
rustled,4
safety,4
sake,4
scored,4
scratched,4
seeming,4
selection,4
selling,4
shadowed,4
shafts,4
shapeless,4
shaven,4
sheep,4
shelf,4
shield,4
shift,4
shimmered,4
shirt,4
shoes,4
shoot,4
shorter,4
shutters,4
sirannon,4
skilful,4
sleepiness,4
sleeping,4
slew,4
slimy,4
slopped,4
smaller,4
sniff,4
sold,4
solemnly,4
somebody,4
sorts,4
source,4
specially,4
spells,4
spend,4
spirit,4
square,4
staddle,4
staying,4
steeds,4
stern,4
sticks,4
stole,4
stowed,4
stretching,4
strip,4
strokes,4
struggle,4
sturdy,4
suffer,4
summit,4
sunk,4
sunshine,4
survived,4
suspect,4
suspiciously,4
sward,4
sway,4
sweep,4
swirled,4
swish,4
talks,4
tapping,4
thingol,4
thinner,4
thirsty,4
thranduil,4
tight,4
tindrock,4
title,4
toil,4
tone,4
towering,4
trace,4
traffic,4
trailed,4
tramping,4
trapped,4
travelled,4
treasures,4
trotted,4
trudged,4
twinkled,4
uncle,4
undergrowth,4
unexpectedly,4
unusually,4
urged,4
using,4
valandil,4
valimar,4
valleys,4
valour,4
varda,4
villages,4
virtue,4
voyage,4
waned,4
warily,4
warnings,4
weak,4
wearily,4
weeks,4
weighed,4
wept,4
westering,4
whence,4
whined,4
whip,4
whoa,4
wholesome,4
wicked,4
widening,4
wight,4
willows,4
withdrawn,4
withstand,4
wizards,4
woman,4
woodlands,4
woody,4
worthy,4
yawned,4
yell,4
yesterday,4
yield,4
abandon,3
abandoned,3
abode,3
absence,3
adamant,3
addition,3
addressed,3
advancing,3
adventurous,3
alarming,3
alder,3
allegory,3
alliance,3
ammen,3
amused,3
anew,3
angrily,3
animals,3
ankle,3
announced,3
annoyance,3
answers,3
april,3
ar,3
argue,3
armour,3
arranged,3
arrangement,3
arrangements,3
arrive,3
arts,3
assault,3
assembled,3
athelas,3
attentive,3
await,3
backed,3
background,3
bandobras,3
banner,3
banners,3
barad,3
barahir,3
barely,3
bathed,3
battered,3
battlement,3
beam,3
beams,3
beckoned,3
belfalas,3
belts,3
berry,3
beset,3
bewildered,3
bigger,3
bitterly,3
blackened,3
blazed,3
blending,3
blessing,3
block,3
blossom,3
boggy,3
bombadillo,3
boot,3
booted,3
bordered,3
boulder,3
boundary,3
bower,3
bracegirdles,3
breakfasted,3
brothers,3
buck,3
bundle,3
burrows,3
butterflies,3
buy,3
buzzing,3
calls,3
cared,3
caution,3
celebrate,3
celebrimbor,3
centuries,3
century,3
chanting,3
characters,3
chased,3
checked,3
cheer,3
chests,3
chieftain,3
childhood,3
clang,3
clinging,3
clung,3
colder,3
collapsed,3
combe,3
comforted,3
completely,3
confused,3
connected,3
conquered,3
continue,3
contrived,3
control,3
copper,3
corrected,3
counting,3
covers,3
cracker,3
crackers,3
cram,3
crashing,3
creaked,3
cream,3
credit,3
crescent,3
crest,3
crow,3
curse,3
cushions,3
customer,3
cuts,3
darkling,3
dazzled,3
dazzling,3
dealing,3
debated,3
decayed,3
decent,3
deepening,3
defended,3
deliver,3
delve,3
delved,3
den,3
denser,3
depressed,3
derived,3
descendants,3
deserves,3
design,3
desiring,3
destroying,3
developed,3
devised,3
diary,3
diddle,3
dignity,3
dikes,3
diminished,3
ding,3
disappear,3
disastrous,3
discuss,3
distantly,3
distress,3
distressed,3
disturbing,3
ditches,3
domination,3
dot,3
dozed,3
dozen,3
dragging,3
dried,3
drifting,3
drip,3
dripped,3
drops,3
drown,3
drunk,3
dunland,3
duty,3
dwindling,3
earlier,3
eavesdropping,3
echoed,3
edition,3
edro,3
eighth,3
eldamar,3
elessar,3
elladan,3
elrohir,3
elwing,3
em,3
enchantment,3
enormous,3
er,3
esgaroth,3
everybody,3
examined,3
excited,3
existence,3
explore,3
eyebrows,3
eyeing,3
faggot,3
faith,3
faithless,3
fallohides,3
fallow,3
faltered,3
fancied,3
feigned,3
felled,3
fewer,3
filed,3
finishing,3
fires,3
fissure,3
fitting,3
flaming,3
flee,3
flicker,3
flights,3
flocks,3
flowering,3
foe,3
foiled,3
folco,3
folds,3
followers,3
follows,3
fools,3
footfall,3
footprints,3
foreign,3
foremost,3
foresee,3
foretell,3
forge,3
formless,3
fortnight,3
fortunate,3
fouler,3
fox,3
fragments,3
freedom,3
freeze,3
frowned,3
frowning,3
fundin,3
fur,3
furlong,3
furniture,3
furthest,3
gasp,3
girdle,3
girth,3
glimmered,3
glitter,3
glory,3
gnawed,3
goblins,3
goodness,3
gorbadoc,3
gossamer,3
grabbed,3
gravest,3
greedy,3
grin,3
gross,3
growled,3
growth,3
guidance,3
guiding,3
gulf,3
hail,3
haired,3
hal,3
halting,3
halts,3
handling,3
handsome,3
harp,3
harry,3
hasten,3
hasty,3
hauled,3
hazy,3
hearties,3
heaved,3
heirloom,3
helms,3
helpless,3
hem,3
hemlock,3
hence,3
herb,3
hi,3
highlands,3
hillsides,3
hitherto,3
hoard,3
homes,3
honey,3
hoods,3
hopeless,3
hoping,3
hopping,3
hornblowers,3
hum,3
hurray,3
hythe,3
iarwain,3
ice,3
ilmarin,3
immortal,3
improved,3
index,3
indignant,3
inevitable,3
inglorion,3
inheritance,3
ink,3
innumerable,3
instruments,3
invaded,3
invasion,3
invitation,3
involved,3
isengrim,3
ithil,3
ivy,3
jagged,3
joins,3
joints,3
judgement,3
jump,3
keeps,3
kingly,3
knoll,3
la,3
labels,3
labour,3
landers,3
largest,3
leads,3
leafless,3
leaps,3
learning,3
leastways,3
legendary,3
lift,3
likeness,3
lindir,3
lineage,3
linger,3
link,3
load,3
longbottom,3
looming,3
lowered,3
lowest,3
lowlands,3
luminous,3
magical,3
maiden,3
maidens,3
mantle,3
marching,3
marvel,3
material,3
meals,3
measured,3
meat,3
menace,3
merrier,3
midges,3
midsummer,3
mil,3
milk,3
mirth,3
miruvor,3
miserably,3
mistaken,3
monday,3
motionless,3
mournful,3
mug,3
mugwort,3
murmuring,3
musical,3
muster,3
mustering,3
nam,3
narsil,3
naur,3
nd,3
ni,3
nod,3
notched,3
oath,3
objected,3
obstinate,3
obtain,3
occasional,3
openings,3
opinion,3
opposite,3
ori,3
originally,3
outset,3
oval,3
overheard,3
overlooked,3
paces,3
packages,3
packet,3
papers,3
parlour,3
particular,3
patter,3
pause,3
pedestal,3
peeped,3
pennies,3
perish,3
permanent,3
permission,3
persons,3
phial,3
pines,3
pipes,3
pits,3
plainer,3
plates,3
pleasure,3
poles,3
politely,3
post,3
posts,3
potatoes,3
pour,3
poured,3
prefer,3
press,3
pressing,3
pretended,3
pride,3
prison,3
profound,3
proof,3
proudfoots,3
provisions,3
prow,3
prying,3
quarter,3
quavering,3
queerer,3
quickest,3
raiment,3
rains,3
raising,3
rapidly,3
rays,3
reaching,3
reader,3
realize,3
reference,3
reflection,3
reluctance,3
remarks,3
reminded,3
reminds,3
renewed,3
renowned,3
request,3
resisted,3
resting,3
restlessly,3
rhyme,3
ribbon,3
riddermark,3
rippled,3
rival,3
rockets,3
rohirrim,3
rory,3
rumble,3
rune,3
rustic,3
rustling,3
safer,3
sails,3
satisfy,3
scabbard,3
scorched,3
scowl,3
scramble,3
scream,3
screened,3
scroll,3
seed,3
seemingly,3
sending,3
sequel,3
seventh,3
shame,3
shapely,3
shifted,3
shiver,3
shock,3
shorten,3
showing,3
shows,3
shudder,3
shutting,3
sick,3
sigh,3
silk,3
silmaril,3
silvan,3
sires,3
sits,3
situation,3
slab,3
slammed,3
slap,3
slashed,3
slaves,3
slid,3
sliding,3
sloped,3
slumber,3
smoked,3
snapping,3
softer,3
sore,3
sources,3
southerner,3
spaces,3
span,3
spears,3
spider,3
splashing,3
spoon,3
sprawling,3
spying,3
squint,3
stab,3
stagnant,3
stain,3
stalked,3
stare,3
starless,3
steaming,3
steer,3
sternly,3
stirring,3
stirrups,3
stolen,3
stores,3
strained,3
straining,3
strewn,3
stripped,3
strive,3
strongest,3
stuffy,3
stumps,3
stunted,3
submit,3
subsided,3
subtle,3
succeed,3
suitable,3
sullen,3
summon,3
sundered,3
sundering,3
sundown,3
sunless,3
surpassing,3
surprising,3
suspected,3
swans,3
sweeping,3
swifter,3
swinging,3
swirl,3
talan,3
tallest,3
tamed,3
tarried,3
tarry,3
temptation,3
tents,3
terms,3
terraces,3
terrifying,3
thanked,3
thankful,3
thanks,3
tharbad,3
thatched,3
therein,3
thickly,3
thinks,3
thirteen,3
thongs,3
thorn,3
thousands,3
thread,3
threads,3
thrice,3
thursday,3
tide,3
tidy,3
tim,3
tinder,3
tip,3
toiled,3
toiling,3
torches,3
tormented,3
torn,3
town,3
toys,3
traced,3
traces,3
trailing,3
trap,3
travelling,3
trembled,3
trial,3
tribute,3
trifle,3
troop,3
trot,3
trough,3
trumpets,3
trusty,3
tunic,3
twig,3
twigs,3
ugly,3
unadorned,3
uncanny,3
unchanged,3
uncouth,3
unfair,3
unguarded,3
unhindered,3
unlike,3
unmasked,3
unnoticed,3
unscathed,3
unused,3
unwilling,3
urgent,3
value,3
varied,3
variety,3
verily,3
volume,3
volumes,3
wail,3
waistcoat,3
wakened,3
wakes,3
wand,3
wanderer,3
wardens,3
wargs,3
warmth,3
warrior,3
wash,3
watchers,3
watchfulness,3
waterfall,3
wavering,3
waylaid,3
weren,3
westfarthing,3
westron,3
wheeling,3
wheels,3
whereas,3
whirled,3
whiter,3
widest,3
wields,3
windings,3
winds,3
wing,3
winged,3
withdrew,3
wither,3
wives,3
wonderfully,3
woollen,3
worked,3
wounds,3
wove,3
wraith,3
youngster,3
abide,2
abreast,2
abyss,2
accessory,2
accomplish,2
accord,2
accursed,2
ached,2
achieve,2
actual,2
adding,2
additions,2
address,2
adelard,2
admirable,2
adopted,2
adrift,2
advantage,2
advised,2
afield,2
afterthought,2
agreement,2
aimlessly,2
airs,2
ajar,2
alert,2
allegorical,2
allows,2
alongside,2
alter,2
altered,2
amazed,2
ambush,2
amidst,2
ancestral,2
angband,2
angle,2
ann,2
announce,2
announcement,2
anybody,2
apparently,2
appearing,2
applicability,2
appointed,2
apron,2
apt,2
argued,2
arguing,2
argument,2
aright,2
armed,2
arouse,2
aroused,2
arrange,2
arriving,2
articles,2
ashore,2
assail,2
assistance,2
asunder,2
aught,2
avoided,2
avoiding,2
awaited,2
awhile,2
awkward,2
badgers,2
bald,2
band,2
bang,2
baranduin,2
bard,2
bargain,2
barking,2
barrel,2
bars,2
beaches,2
beacons,2
beads,2
beans,2
bearable,2
bears,2
beckoning,2
bedroom,2
bedrooms,2
beforehand,2
behalf,2
behave,2
behaviour,2
bellows,2
beorn,2
berries,2
beryl,2
besieged,2
bewildering,2
bidden,2
billows,2
birches,2
birthdays,2
blackness,2
blamed,2
blankly,2
blemish,2
blinked,2
blinking,2
blur,2
blushed,2
blushing,2
boating,2
bogs,2
boiling,2
bolder,2
boldest,2
bolsters,2
bombur,2
boned,2
bony,2
bootless,2
bothered,2
bounders,2
bowls,2
bowmen,2
boxes,2
bracegirdle,2
brakes,2
branched,2
brandished,2
breathlessly,2
bred,2
breed,2
breek,2
brew,2
brim,2
broadening,2
brockhouse,2
brockhouses,2
brooding,2
bruised,2
brushwood,2
bullroarer,2
bump,2
bumped,2
bundles,2
burdened,2
burn,2
burrowses,2
bushy,2
busied,2
busier,2
bustling,2
c,2
cairn,2
cap,2
capable,2
capture,2
careless,2
carn,2
ceiling,2
celebdil,2
celebr,2
cellars,2
certainty,2
chant,2
chap,2
charge,2
charming,2
chase,2
chattering,2
cheated,2
check,2
cheek,2
cheerfully,2
cheese,2
chilling,2
chimneys,2
chink,2
choices,2
chubbs,2
chuckled,2
citadel,2
clamour,2
clash,2
clasped,2
clatter,2
claws,2
clay,2
clefts,2
climbs,2
cling,2
clipped,2
clippety,2
closest,2
cloths,2
cloudy,2
clustered,2
cluttered,2
coals,2
coasts,2
cock,2
cocking,2
collection,2
colony,2
comers,2
comfortably,2
comforting,2
comfortless,2
comical,2
commands,2
commonly,2
commotion,2
compelling,2
compliment,2
composed,2
concealment,2
confessed,2
confounded,2
confusion,2
connexion,2
connexions,2
considerable,2
conspirators,2
constant,2
consulted,2
consulting,2
consumed,2
contain,2
containing,2
contented,2
conversation,2
cordial,2
corn,2
correct,2
correctly,2
cost,2
couch,2
coughed,2
counselled,2
counted,2
countries,2
courteously,2
coverlet,2
cracking,2
crackle,2
crackled,2
crawl,2
crebain,2
crosses,2
crownless,2
crows,2
crumb,2
crush,2
crushed,2
cunningly,2
cups,2
curdled,2
curl,2
curly,2
currents,2
curses,2
curves,2
customs,2
dagger,2
dais,2
damage,2
dances,2
darkening,2
darksome,2
dart,2
date,2
dates,2
daughters,2
daunted,2
deafening,2
debating,2
deceived,2
december,2
deemed,2
defend,2
defenders,2
defied,2
del,2
delays,2
delightful,2
dens,2
dense,2
depth,2
descend,2
descent,2
described,2
descried,2
description,2
desperately,2
despite,2
destruction,2
determined,2
device,2
devices,2
devilry,2
devoured,2
diminish,2
dining,2
dior,2
directed,2
directions,2
directly,2
disappointed,2
disguise,2
dishes,2
disliked,2
dismounted,2
disposed,2
disquiet,2
disquieting,2
distances,2
disturb,2
divide,2
dizzy,2
documents,2
doggedly,2
dong,2
dora,2
dotted,2
doughty,2
downstream,2
downward,2
drag,2
drawer,2
dreamed,2
drier,2
drifts,2
drives,2
drowning,2
drowsiness,2
drowsy,2
drying,2
duck,2
ducked,2
dug,2
dusty,2
dwarrowdelf,2
dwindle,2
earned,2
earthenware,2
eased,2
easiest,2
eddying,2
edged,2
edraith,2
ee,2
effects,2
efforts,2
egladil,2
eighteen,2
elders,2
eleventh,2
elfstone,2
elvenhome,2
embers,2
embroidered,2
enclosed,2
enclosing,2
encourage,2
encumbered,2
enduring,2
engulf,2
enjoying,2
enquiries,2
enslaved,2
ensnared,2
entertainment,2
errands,2
errantry,2
essential,2
estranged,2
estrangement,2
evenstar,2
exact,2
excellence,2
exceptional,2
exclamation,2
excuse,2
expanse,2
expects,2
extinguished,2
extra,2
extremely,2
eyot,2
f,2
fainter,2
fallohide,2
fame,2
famous,2
fancies,2
fang,2
fanuidhol,2
farmers,2
farms,2
fastness,2
fatter,2
fattest,2
favour,2
favoured,2
fearing,2
feasting,2
feathered,2
featureless,2
fells,2
fen,2
fence,2
ferocious,2
fidgeted,2
fifteen,2
fighting,2
findegil,2
finest,2
fireplace,2
firs,2
firstborn,2
fished,2
fishes,2
fishy,2
fissures,2
fist,2
fitfully,2
fitted,2
fl,2
flags,2
flank,2
flask,2
flattened,2
flatter,2
flesh,2
flickering,2
flooded,2
foamed,2
folded,2
folklands,2
foolishly,2
footfalls,2
foothold,2
footstep,2
forbid,2
foreboding,2
forehead,2
foreigners,2
forests,2
foretelling,2
foreword,2
forgetful,2
forgetfulness,2
forgets,2
forgiven,2
forlorn,2
fort,2
fortresses,2
fortunately,2
fortunes,2
fosse,2
foundations,2
fourteen,2
framed,2
frantically,2
fraught,2
frequent,2
fretting,2
frosty,2
frugal,2
fruit,2
fruitless,2
fruits,2
fumbled,2
furlongs,2
furtive,2
gaily,2
gain,2
gained,2
gale,2
galen,2
gamgees,2
gangways,2
gardener,2
gardening,2
garment,2
gathers,2
geese,2
gem,2
genealogical,2
generation,2
geography,2
gesture,2
gets,2
gh,2
gladness,2
glared,2
gleams,2
glistened,2
gnaw,2
gnawing,2
goblin,2
goodbodies,2
gorgoroth,2
governed,2
gown,2
grace,2
grandfather,2
granted,2
grasped,2
grasping,2
gratefully,2
graven,2
graver,2
graveyard,2
greenish,2
greensward,2
greenwood,2
grinding,2
grinning,2
groaned,2
grubbs,2
grumbling,2
guarding,2
guides,2
gullies,2
gunwale,2
h,2
hairs,2
halfelven,2
handful,2
handled,2
happening,2
happens,2
harad,2
hardened,2
harken,2
harmless,2
harpers,2
hatchet,2
haunted,2
haunts,2
hawks,2
hay,2
haysend,2
heaped,2
hearted,2
heaven,2
heedless,2
heel,2
helping,2
hemmed,2
herald,2
herblore,2
hides,2
highest,2
hillock,2
hilly,2
hindrance,2
hinges,2
hit,2
hithoel,2
hive,2
hoarded,2
hoards,2
hoary,2
holman,2
homely,2
homeward,2
honeycomb,2
hooded,2
hopes,2
horizon,2
hornblower,2
hounds,2
hovered,2
howl,2
hugo,2
hummed,2
hunter,2
hurts,2
hut,2
ideas,2
ignored,2
illuminated,2
images,2
imitation,2
imitations,2
immeasurably,2
immediate,2
inaudible,2
incantation,2
inclined,2
independent,2
indisposed,2
inquiries,2
inscription,2
inspiration,2
intelligence,2
intend,2
intent,2
intention,2
interesting,2
interests,2
interlacing,2
intervals,2
invention,2
irresistibly,2
isen,2
issuing,2
items,2
ithildin,2
iv,2
jackets,2
jaws,2
jerked,2
jest,2
jests,2
jogged,2
jokes,2
jools,2
jumping,2
jutting,2
k,2
keener,2
keenly,2
keys,2
kibil,2
kick,2
kinder,2
kingdoms,2
kinship,2
kinsman,2
kneeling,2
knocked,2
labelled,2
labouring,2
lace,2
lacks,2
lads,2
lag,2
lagged,2
lamplit,2
lanes,2
larn,2
lasted,2
laws,2
leathern,2
lee,2
legged,2
lembas,2
lent,2
lessen,2
lessened,2
lettered,2
levels,2
liable,2
libraries,2
licked,2
lifts,2
lighting,2
likenesses,2
lim,2
limb,2
limlight,2
linden,2
linen,2
linguistic,2
liquor,2
lively,2
loathsome,2
locks,2
lodge,2
loftier,2
longest,2
loo,2
loom,2
lop,2
lor,2
lordship,2
losing,2
loth,2
lotho,2
loveliness,2
lover,2
lowering,2
lulled,2
lune,2
lust,2
lyin,2
madly,2
magnified,2
majesty,2
mane,2
margins,2
marrow,2
masked,2
mastery,2
mat,2
mathoms,2
mats,2
mattresses,2
mayhap,2
mead,2
meads,2
meddle,2
meddling,2
melodies,2
melody,2
mend,2
meneldil,2
midgewater,2
milder,2
milo,2
minor,2
minstrels,2
misgivings,2
mistaking,2
mitheithel,2
mithrandir,2
mode,2
modified,2
moist,2
moonshine,2
moor,2
moot,2
mortally,2
mouthful,2
moves,2
multiplied,2
multiply,2
multiplying,2
munched,2
murdered,2
museum,2
mystery,2
na,2
nai,2
nail,2
nap,2
nargothrond,2
narvi,2
necromancer,2
needless,2
needlessly,2
neek,2
nef,2
neigh,2
neighbour,2
nen,2
nest,2
nestled,2
net,2
nimble,2
niphredil,2
noakes,2
nods,2
noisily,2
noisy,2
norbury,2
noro,2
northerly,2
northfarthing,2
nosing,2
noted,2
nots,2
nought,2
nowadays,2
nuncle,2
nut,2
oak,2
oakenshield,2
oaks,2
obey,2
obscure,2
obstinately,2
obvious,2
oddities,2
odo,2
offering,2
official,2
oi,2
oldbuck,2
oncoming,2
opener,2
opinions,2
opportunity,2
oppose,2
oppressed,2
ornament,2
orophin,2
ostler,2
outline,2
outward,2
overcast,2
overhanging,2
overjoyed,2
overlaid,2
overlapped,2
overtaken,2
overthrown,2
overwhelmed,2
overwhelming,2
owner,2
pained,2
painted,2
pairs,2
palm,2
panes,2
pans,2
panted,2
panting,2
parted,2
parth,2
passion,2
pattered,2
pavilions,2
pebbles,2
peep,2
pen,2
peoples,2
permanently,2
personally,2
persuade,2
persuaded,2
phalanx,2
picture,2
piles,2
pilgrim,2
pillared,2
pillows,2
pinch,2
pinned,2
piping,2
placed,2
planned,2
planning,2
plants,2
platform,2
playing,2
plays,2
plied,2
plundered,2
pocketses,2
poisoned,2
polish,2
poorer,2
poorest,2
pops,2
possessing,2
possession,2
pouch,2
practically,2
practice,2
prank,2
preceded,2
preserve,2
presses,2
pretending,2
pricked,2
princes,2
prints,2
prisoner,2
probable,2
produce,2
professional,2
profitable,2
prologue,2
prolonged,2
proofs,2
propped,2
provide,2
provided,2
ps,2
puff,2
pungent,2
punishment,2
pure,2
purposed,2
pursue,2
quailed,2
quarrel,2
quarters,2
queenly,2
queerness,2
questioning,2
quickened,2
raced,2
races,2
radiance,2
ragged,2
rags,2
raid,2
rail,2
rainbow,2
ranks,2
rapid,2
rash,2
raw,2
ray,2
rdan,2
reappear,2
recalling,2
receded,2
receive,2
recently,2
recognize,2
recognized,2
recollect,2
recorded,2
recovered,2
refer,2
references,2
referred,2
referring,2
reflected,2
reforged,2
refreshing,2
regard,2
regretted,2
reined,2
reins,2
relation,2
relish,2
remarkably,2
remembers,2
reminder,2
removal,2
repair,2
repeating,2
resemble,2
residence,2
resistance,2
resolve,2
resolved,2
respect,2
respectable,2
respite,2
responsible,2
restrained,2
retired,2
retorted,2
returns,2
revive,2
rewards,2
rhosgobel,2
richer,2
richly,2
riel,2
rin,2
rind,2
rinen,2
roadside,2
roam,2
roamed,2
roast,2
roasting,2
robbed,2
roofed,2
rousing,2
routed,2
ruled,2
ruler,2
rulers,2
rusty,2
rutted,2
sailed,2
salt,2
samwise,2
sancho,2
sand,2
satisfaction,2
satisfied,2
saturday,2
savour,2
sawn,2
scales,2
scarf,2
scarlet,2
scimitars,2
scooped,2
score,2
scornful,2
scouts,2
scrambling,2
scraping,2
scratch,2
scratches,2
screw,2
season,2
seasons,2
seats,2
secrecy,2
seeks,2
sees,2
seething,2
seize,2
seizing,2
sensible,2
sentinels,2
separated,2
sets,2
settlement,2
settling,2
seventeen,2
sh,2
shadowfax,2
shady,2
shaggy,2
shalt,2
sharper,2
shattered,2
sheaths,2
shelves,2
shelving,2
shielding,2
shields,2
shifting,2
shin,2
shinbone,2
shines,2
shoals,2
shoreless,2
shorn,2
shouldered,2
showers,2
shreds,2
shrewd,2
shriek,2
shrivel,2
shrubs,2
shrugged,2
shunned,2
shy,2
si,2
sickle,2
sidelong,2
signal,2
significance,2
significant,2
silken,2
sill,2
silmarils,2
singer,2
sinister,2
sinks,2
skies,2
skinned,2
slabs,2
slam,2
